"","STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS","DATA"
"16558","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-18",NA,66,42,57,1997-04-18
"16559","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-19",NA,67,40,59,1997-04-19
"16560","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-20",NA,65,35,60,1997-04-20
"16561","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-21",NA,62,38,53,1997-04-21
"16562","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-22",NA,60,34,56,1997-04-22
"16563","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-23",NA,57,35,52,1997-04-23
"16564","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-24",NA,62,33,58,1997-04-24
"16565","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-25",NA,66,40,61,1997-04-25
"16566","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-26",NA,65,40,62,1997-04-26
"16567","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-27",NA,62,46,59,1997-04-27
"16568","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-28",NA,70,34,67,1997-04-28
"16569","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-29",NA,67,44,46,1997-04-29
"16570","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-04-30",NA,47,34,46,1997-04-30
"16571","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-01",NA,63,32,60,1997-05-01
"16572","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-02",NA,60,48,48,1997-05-02
"16573","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-03",NA,62,35,58,1997-05-03
"16574","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-04",NA,72,34,66,1997-05-04
"16575","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-05",NA,66,50,55,1997-05-05
"16576","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-06",NA,71,40,65,1997-05-06
"16577","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-07",NA,65,51,52,1997-05-07
"16578","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-08",NA,52,41,41,1997-05-08
"16579","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-09",NA,64,36,57,1997-05-09
"16580","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-10",NA,77,36,70,1997-05-10
"16581","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-11",NA,70,42,53,1997-05-11
"16582","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-12",NA,53,35,47,1997-05-12
"16583","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-13",NA,48,29,40,1997-05-13
"16584","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-14",NA,48,38,47,1997-05-14
"16585","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-15",NA,54,32,47,1997-05-15
"16586","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-16",NA,78,41,75,1997-05-16
"16587","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-17",NA,75,38,68,1997-05-17
"16588","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-18",NA,70,55,62,1997-05-18
"16589","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-19",NA,62,41,46,1997-05-19
"16590","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-20",NA,60,38,54,1997-05-20
"16591","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-21",NA,68,35,66,1997-05-21
"16592","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-22",NA,69,51,65,1997-05-22
"16593","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-23",NA,65,52,59,1997-05-23
"16594","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-24",NA,60,53,59,1997-05-24
"16595","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-25",NA,65,45,53,1997-05-25
"16596","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-26",NA,70,40,65,1997-05-26
"16597","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-27",NA,71,41,62,1997-05-27
"16598","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-28",NA,66,50,52,1997-05-28
"16599","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-29",NA,64,48,61,1997-05-29
"16600","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-30",NA,80,43,78,1997-05-30
"16601","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-05-31",NA,83,56,74,1997-05-31
"16602","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-01",NA,86,53,75,1997-06-01
"16603","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-02",NA,84,63,74,1997-06-02
"16604","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-03",NA,80,63,74,1997-06-03
"16605","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-04",NA,85,56,65,1997-06-04
"16606","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-05",NA,80,64,75,1997-06-05
"16607","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-06",NA,80,53,69,1997-06-06
"16608","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-07",NA,76,54,73,1997-06-07
"16609","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-08",NA,81,53,73,1997-06-08
"16610","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-09",NA,83,51,76,1997-06-09
"16611","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-10",NA,85,55,75,1997-06-10
"16612","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-11",NA,86,55,82,1997-06-11
"16613","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-12",NA,86,55,78,1997-06-12
"16614","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-13",NA,82,57,71,1997-06-13
"16615","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-14",NA,84,51,75,1997-06-14
"16616","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-15",NA,79,64,71,1997-06-15
"16617","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-16",NA,74,54,70,1997-06-16
"16618","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-17",NA,79,50,73,1997-06-17
"16619","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-18",NA,73,56,62,1997-06-18
"16620","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-19",NA,81,55,73,1997-06-19
"16621","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-20",NA,84,60,72,1997-06-20
"16622","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-21",NA,86,56,76,1997-06-21
"16623","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-22",NA,85,57,76,1997-06-22
"16624","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-23",NA,94,68,86,1997-06-23
"16625","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-24",NA,86,68,77,1997-06-24
"16626","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-25",NA,79,59,71,1997-06-25
"16627","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-26",NA,84,57,78,1997-06-26
"16628","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-27",NA,89,64,87,1997-06-27
"16629","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-28",NA,87,63,63,1997-06-28
"16630","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-29",NA,76,60,71,1997-06-29
"16631","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-06-30",NA,84,59,79,1997-06-30
"16632","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-01",NA,86,63,67,1997-07-01
"16633","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-02",NA,70,55,60,1997-07-02
"16634","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-03",NA,62,52,52,1997-07-03
"16635","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-04",NA,75,48,68,1997-07-04
"16636","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-05",NA,74,52,67,1997-07-05
"16637","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-06",NA,70,46,64,1997-07-06
"16638","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-07",NA,65,48,58,1997-07-07
"16639","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-08",NA,66,52,62,1997-07-08
"16640","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-09",NA,76,50,74,1997-07-09
"16641","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-10",NA,79,55,73,1997-07-10
"16642","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-11",NA,86,64,79,1997-07-11
"16643","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-12",NA,86,70,85,1997-07-12
"16644","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-13",NA,91,69,84,1997-07-13
"16645","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-14",NA,84,63,78,1997-07-14
"16646","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-15",NA,91,67,81,1997-07-15
"16647","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-16",NA,93,72,83,1997-07-16
"16648","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-17",NA,92,66,82,1997-07-17
"16649","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-18",NA,85,67,75,1997-07-18
"16650","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-19",NA,81,65,75,1997-07-19
"16651","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-20",NA,82,65,76,1997-07-20
"16652","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-21",NA,77,65,67,1997-07-21
"16653","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-22",NA,67,59,65,1997-07-22
"16654","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-23",NA,80,63,72,1997-07-23
"16655","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-24",NA,77,65,76,1997-07-24
"16656","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-25",NA,87,68,82,1997-07-25
"16657","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-26",NA,90,69,85,1997-07-26
"16658","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-27",NA,85,69,83,1997-07-27
"16659","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-28",NA,83,50,62,1997-07-28
"16660","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-29",NA,79,57,69,1997-07-29
"16661","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-30",NA,82,57,78,1997-07-30
"16662","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-07-31",NA,78,59,65,1997-07-31
"16663","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-01",NA,90,63,77,1997-08-01
"16664","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-02",NA,90,64,70,1997-08-02
"16665","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-03",NA,85,62,77,1997-08-03
"16666","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-04",NA,80,64,71,1997-08-04
"16667","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-05",NA,79,56,65,1997-08-05
"16668","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-06",NA,81,61,71,1997-08-06
"16669","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-07",NA,83,60,74,1997-08-07
"16670","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-08",NA,82,66,74,1997-08-08
"16671","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-09",NA,74,63,65,1997-08-09
"16672","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-10",NA,70,50,61,1997-08-10
"16673","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-11",NA,73,49,66,1997-08-11
"16674","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-12",NA,73,60,66,1997-08-12
"16675","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-13",NA,72,48,60,1997-08-13
"16676","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-14",NA,60,52,59,1997-08-14
"16677","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-15",NA,81,57,76,1997-08-15
"16678","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-16",NA,78,58,71,1997-08-16
"16679","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-17",NA,71,54,62,1997-08-17
"16680","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-18",NA,71,48,61,1997-08-18
"16681","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-19",NA,62,56,62,1997-08-19
"16682","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-20",NA,72,58,60,1997-08-20
"16683","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-21",NA,77,55,63,1997-08-21
"16684","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-22",NA,76,51,68,1997-08-22
"16685","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-23",NA,85,59,76,1997-08-23
"16686","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-24",NA,80,63,76,1997-08-24
"16687","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-25",NA,77,60,76,1997-08-25
"16688","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-26",NA,87,64,74,1997-08-26
"16689","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-27",NA,85,64,74,1997-08-27
"16690","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-28",NA,80,56,70,1997-08-28
"16691","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-29",NA,72,59,68,1997-08-29
"16692","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-30",NA,83,66,71,1997-08-30
"16693","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-08-31",NA,86,56,80,1997-08-31
"16694","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-01",NA,83,65,71,1997-09-01
"16695","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-02",NA,71,50,68,1997-09-02
"16696","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-03",NA,69,45,58,1997-09-03
"16697","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-04",NA,70,53,61,1997-09-04
"16698","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-05",NA,87,59,72,1997-09-05
"16699","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-06",NA,78,57,66,1997-09-06
"16700","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-07",NA,74,57,72,1997-09-07
"16701","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-08",NA,79,60,72,1997-09-08
"16702","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-09",NA,72,53,66,1997-09-09
"16703","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-10",NA,74,48,65,1997-09-10
"16704","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-11",NA,76,47,62,1997-09-11
"16705","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-12",NA,76,55,70,1997-09-12
"16706","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-13",NA,73,60,63,1997-09-13
"16707","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-14",NA,80,55,70,1997-09-14
"16708","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-15",NA,74,64,67,1997-09-15
"16709","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-16",NA,72,63,63,1997-09-16
"16710","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-17",NA,76,51,65,1997-09-17
"16711","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-18",NA,84,56,77,1997-09-18
"16712","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-19",NA,77,52,52,1997-09-19
"16713","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-20",NA,61,41,47,1997-09-20
"16714","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-21",NA,66,38,53,1997-09-21
"16715","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-22",NA,57,49,53,1997-09-22
"16716","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-23",NA,68,42,50,1997-09-23
"16717","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-24",NA,74,43,69,1997-09-24
"16718","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-25",NA,80,53,58,1997-09-25
"16719","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-26",NA,75,48,67,1997-09-26
"16720","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-27",NA,78,63,63,1997-09-27
"16721","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-28",NA,68,50,65,1997-09-28
"16722","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-29",NA,66,54,60,1997-09-29
"16723","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-09-30",NA,68,45,63,1997-09-30
"16724","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-01",NA,68,41,59,1997-10-01
"16725","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-02",NA,85,50,66,1997-10-02
"16726","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-03",NA,83,58,67,1997-10-03
"16727","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-04",NA,76,47,63,1997-10-04
"16728","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-05",NA,76,58,66,1997-10-05
"16729","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-06",NA,69,47,59,1997-10-06
"16730","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-07",NA,84,50,77,1997-10-07
"16731","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-08",NA,77,67,69,1997-10-08
"16732","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-09",NA,69,45,45,1997-10-09
"16733","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-10",NA,68,37,65,1997-10-10
"16734","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-11",NA,78,60,75,1997-10-11
"16735","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-12",NA,75,62,62,1997-10-12
"16736","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-13",NA,64,31,32,1997-10-13
"16737","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-14",NA,50,32,43,1997-10-14
"16738","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-15",NA,65,35,55,1997-10-15
"16739","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-16",NA,61,32,42,1997-10-16
"16740","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-17",NA,65,39,59,1997-10-17
"16741","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-18",NA,71,47,65,1997-10-18
"16742","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-19",NA,65,42,44,1997-10-19
"16743","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-20",NA,52,28,42,1997-10-20
"16744","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-21",NA,42,32,35,1997-10-21
"16745","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-22",NA,44,23,40,1997-10-22
"16746","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-23",NA,45,35,40,1997-10-23
"16747","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-24",NA,41,34,34,1997-10-24
"16748","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-25",NA,35,27,30,1997-10-25
"16749","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-26",NA,38,24,29,1997-10-26
"16750","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-27",NA,41,17,35,1997-10-27
"16751","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-28",NA,58,29,46,1997-10-28
"16752","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-29",NA,48,31,43,1997-10-29
"16753","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-30",NA,46,34,41,1997-10-30
"16754","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-10-31",NA,48,35,45,1997-10-31
"16755","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-01",NA,45,34,34,1997-11-01
"16756","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-02",NA,34,27,27,1997-11-02
"16757","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-03",NA,31,27,30,1997-11-03
"16758","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-04",NA,31,28,31,1997-11-04
"16759","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-05",NA,33,30,32,1997-11-05
"16760","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-06",NA,37,30,33,1997-11-06
"16761","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-07",NA,40,33,40,1997-11-07
"16762","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-08",NA,40,33,38,1997-11-08
"16763","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-09",NA,39,30,30,1997-11-09
"16764","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-10",NA,34,21,27,1997-11-10
"16765","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-11",NA,27,17,17,1997-11-11
"16766","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-12",NA,29,10,24,1997-11-12
"16767","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-13",NA,31,24,29,1997-11-13
"16768","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-14",NA,31,26,26,1997-11-14
"16769","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-15",NA,26,13,13,1997-11-15
"16770","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-16",NA,26,6,17,1997-11-16
"16771","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-17",NA,31,3,18,1997-11-17
"16772","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-18",NA,25,14,23,1997-11-18
"16773","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-19",NA,24,20,23,1997-11-19
"16774","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-20",NA,30,22,25,1997-11-20
"16775","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-21",NA,26,11,26,1997-11-21
"16776","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-22",NA,28,16,19,1997-11-22
"16777","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-23",NA,22,12,12,1997-11-23
"16778","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-24",NA,28,-4,27,1997-11-24
"16779","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-25",NA,45,27,38,1997-11-25
"16780","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-26",NA,41,27,34,1997-11-26
"16781","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-27",NA,44,33,36,1997-11-27
"16782","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-28",NA,44,26,30,1997-11-28
"16783","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-29",NA,46,19,33,1997-11-29
"16784","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-11-30",NA,33,26,32,1997-11-30
"16785","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-01",NA,32,30,32,1997-12-01
"16786","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-02",NA,33,32,32,1997-12-02
"16787","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-03",NA,32,24,24,1997-12-03
"16788","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-04",NA,27,18,18,1997-12-04
"16789","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-05",NA,27,14,23,1997-12-05
"16790","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-06",NA,31,23,28,1997-12-06
"16791","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-07",NA,28,22,25,1997-12-07
"16792","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-08",NA,27,23,26,1997-12-08
"16793","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-09",NA,31,24,25,1997-12-09
"16794","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-10",NA,33,24,25,1997-12-10
"16795","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-11",NA,27,24,25,1997-12-11
"16796","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-12",NA,35,16,30,1997-12-12
"16797","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-13",NA,38,24,30,1997-12-13
"16798","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-14",NA,44,23,36,1997-12-14
"16799","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-15",NA,46,27,35,1997-12-15
"16800","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-16",NA,44,31,31,1997-12-16
"16801","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-17",NA,38,27,34,1997-12-17
"16802","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-18",NA,45,31,36,1997-12-18
"16803","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-19",NA,36,26,26,1997-12-19
"16804","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-20",NA,30,13,22,1997-12-20
"16805","USC00211691","COLLEGEVILLE ST. JOHN S, MN US","1997-12-21",NA,31,17,24,1997-12-21
